class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-colorr-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,5,1,5,2,7,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,7
p,5,2,5,2,7,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,4
p,5,1,1,2,7,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,4
p,1,2,5,2,5,1,1,1,8,2,5,1,4,1,2,1,1,1,2,5,4,4
e,5,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,3,1,1,9,6,7
p,4,2,2,2,4,1,2,1,5,1,2,4,3,9,7,1,4,1,2,5,6,7
p,1,2,9,2,9,2,1,2,5,1,2,3,3,8,9,1,1,3,5,5,6,5
p,1,1,1,2,7,1,1,1,8,2,5,1,1,1,1,1,1,1,2,5,4,5
e,1,2,8,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,4,4
p,5,2,1,2,8,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,4
e,5,1,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2
e,2,1,4,2,4,1,2,2,4,1,5,1,4,1,1,1,1,2,1,5,1,2
p,5,1,5,2,5,1,1,1,8,2,5,3,1,3,1,1,1,1,2,5,4,4
e,1,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,2,1,1,8,4,7
e,2,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,2,1,1,8,4,7
e,4,1,1,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,4
e,5,1,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2
p,4,1,1,2,7,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,5
p,5,1,1,2,5,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,5
p,4,2,1,2,8,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,7
p,5,2,5,2,7,1,1,1,8,2,5,3,1,1,2,1,1,1,2,5,4,5
p,5,1,1,2,5,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,7
p,5,1,5,2,7,1,1,1,8,2,5,3,1,1,1,1,1,1,2,5,4,4
e,2,1,3,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,2,2
p,5,2,1,2,9,1,1,2,12,1,2,3,3,8,9,1,1,3,5,5,6,5
p,5,2,5,2,7,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,5
e,5,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,3,1,1,7,4,7
p,5,1,5,2,5,1,1,1,8,2,5,1,4,3,1,1,1,1,2,5,4,4
e,2,1,3,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,1,2
e,1,1,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2
p,5,1,1,2,8,1,1,1,8,2,5,1,4,1,1,1,1,1,2,5,4,7
p,5,2,1,2,7,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,4
p,5,1,1,2,5,1,1,1,8,2,5,1,4,1,1,1,1,1,2,5,4,5
p,5,2,5,2,5,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,4
p,5,1,5,2,8,1,1,1,8,2,5,3,4,1,2,1,1,1,2,5,4,7
p,5,2,1,2,7,1,1,1,8,2,5,1,4,1,1,1,1,1,2,5,4,4
e,2,1,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2
p,5,2,5,2,7,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,4
e,2,3,3,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,1,2
p,6,2,2,2,4,1,2,1,12,1,2,4,3,9,7,1,4,1,2,5,6,7
p,1,1,1,2,8,1,1,1,8,2,5,1,4,1,2,1,1,1,2,5,4,4
p,5,2,5,2,7,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,7
e,1,1,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2
e,2,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,7,4,7
p,5,2,5,2,7,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,7
e,2,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,3,1,1,2,6,7
p,5,2,5,2,7,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,7
p,5,2,5,2,5,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,7
p,5,1,5,2,7,1,1,1,8,2,5,1,1,1,1,1,1,1,2,5,4,4
e,2,1,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2
e,5,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,2,6,7
e,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,2,4,7
p,1,1,1,2,5,1,1,1,8,2,5,1,4,1,2,1,1,1,2,5,4,5
e,1,1,4,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,4,4
e,1,3,4,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,1,2
p,5,1,1,2,8,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,7
e,5,3,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,2,2
p,5,1,1,2,5,1,1,1,8,2,5,3,1,1,2,1,1,1,2,5,4,4
p,5,2,5,2,7,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,5
p,5,2,1,2,8,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,5
e,4,1,8,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,4
p,5,2,1,2,5,1,1,1,8,2,5,3,1,1,2,1,1,1,2,5,4,5
p,5,2,5,2,5,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,4
e,4,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,8,6,7
p,5,2,5,2,5,1,1,1,8,2,5,3,4,3,1,1,1,1,2,5,4,7
p,5,2,1,2,7,1,1,1,8,2,5,3,4,1,1,1,1,1,2,5,4,5
p,5,2,1,2,7,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,5
p,4,2,1,2,8,1,1,1,8,2,5,1,4,1,1,1,1,1,2,5,4,4
p,5,1,5,2,5,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,4
p,5,2,5,2,8,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,7
e,1,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,9,6,7
p,4,1,5,2,8,1,1,1,8,2,5,3,1,1,2,1,1,1,2,5,4,4
e,5,1,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2
p,5,1,5,2,8,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,7
p,5,1,5,2,7,1,1,1,8,2,5,1,4,3,1,1,1,1,2,5,4,7
e,4,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,9,4,7
p,5,1,1,2,8,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,7
e,1,3,4,2,4,1,2,2,4,1,5,1,4,1,1,1,1,2,1,5,1,2
e,5,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,9,4,7
p,4,1,5,2,8,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,4
p,5,1,1,2,8,1,1,1,8,2,5,1,1,1,1,1,1,1,2,5,4,5
e,4,2,1,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,4
e,1,3,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2
e,5,1,3,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,2,2
e,2,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,8,6,7
p,5,2,5,2,8,1,1,1,8,2,5,3,4,1,1,1,1,1,2,5,4,4
p,5,2,5,2,7,1,1,1,8,2,5,1,1,1,1,1,1,1,2,5,4,7
e,5,2,1,2,4,1,1,2,5,1,3,4,3,4,4,1,1,2,1,5,5,4
e,1,3,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2
p,5,1,1,2,5,1,1,1,8,2,5,3,4,1,1,1,1,1,2,5,4,4
p,5,2,5,2,5,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,7
p,5,2,1,2,5,1,1,1,8,2,5,1,4,1,1,1,1,1,2,5,4,5
p,4,2,1,2,5,1,1,1,8,2,5,1,4,1,2,1,1,1,2,5,4,7
e,4,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,8,4,7
p,4,2,5,2,5,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,5
p,5,1,1,2,8,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,4
p,5,1,1,2,5,1,1,1,8,2,5,1,4,1,2,1,1,1,2,5,4,7
e,2,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,7,6,7
e,1,3,4,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,2,2
p,5,1,1,2,8,1,1,1,8,2,5,1,4,1,1,1,1,1,2,5,4,4
p,5,2,1,2,5,1,1,1,8,2,5,1,1,1,1,1,1,1,2,5,4,4
e,1,1,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,1,2
p,5,2,1,2,8,1,1,1,8,2,5,3,4,1,1,1,1,1,2,5,4,5
p,5,1,5,2,8,1,1,1,8,2,5,3,1,1,2,1,1,1,2,5,4,5
p,5,2,5,2,7,1,1,1,8,2,5,1,4,1,2,1,1,1,2,5,4,7
e,2,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,2,1,1,9,6,7
e,2,1,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,1,2
p,1,2,5,2,9,2,1,2,5,1,2,3,3,8,9,1,1,3,5,5,6,5
p,5,1,1,2,5,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,4
p,5,2,5,2,5,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,5
p,5,2,5,2,7,1,1,1,8,2,5,1,4,1,2,1,1,1,2,5,4,5
p,5,1,1,2,5,1,1,1,8,2,5,3,4,1,2,1,1,1,2,5,4,5
p,5,2,5,2,8,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,7
p,5,1,5,2,8,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,5
p,1,1,5,2,7,1,1,1,8,2,5,3,1,3,1,1,1,1,2,5,4,4
p,5,1,5,2,8,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,5
p,5,1,1,2,7,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,5
e,2,3,4,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,1,2
p,5,2,1,2,9,2,1,2,12,1,2,3,3,8,9,1,1,3,5,5,6,5
e,4,1,1,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,4,4
p,5,1,1,2,7,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,4
p,4,2,2,2,4,1,2,1,12,1,2,4,3,9,7,1,4,1,2,5,6,7
p,5,1,1,2,8,1,1,1,8,2,5,3,1,1,1,1,1,1,2,5,4,7
p,4,2,5,2,9,2,1,2,12,1,2,3,3,8,9,1,1,3,5,5,6,5
e,1,3,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,2,2
p,5,2,1,2,7,1,1,1,8,2,5,1,4,3,1,1,1,1,2,5,4,5
p,5,1,1,2,8,1,1,1,8,2,5,3,1,1,2,1,1,1,2,5,4,7
p,4,2,1,2,7,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,5
e,4,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,7,6,7
p,5,2,1,2,8,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,5
p,4,2,1,2,5,1,1,1,8,2,5,3,4,3,1,1,1,1,2,5,4,5
p,5,1,1,2,8,1,1,1,8,2,5,3,4,1,1,1,1,1,2,5,4,4
p,4,2,5,2,8,1,1,1,8,2,5,1,4,3,1,1,1,1,2,5,4,7
p,5,1,1,2,8,1,1,1,8,2,5,3,4,1,2,1,1,1,2,5,4,4
p,1,2,5,2,8,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,5
p,5,2,1,2,7,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,4
e,1,1,3,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,1,2
e,1,1,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,1,2
e,1,3,3,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,1,2
p,5,1,1,2,8,1,1,1,8,2,5,3,1,3,1,1,1,1,2,5,4,5
p,5,1,5,2,5,1,1,1,8,2,5,3,4,1,2,1,1,1,2,5,4,5
p,5,2,5,2,7,1,1,1,8,2,5,1,4,3,1,1,1,1,2,5,4,4
p,5,1,5,2,5,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,5
p,5,1,1,2,7,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,4
p,5,2,1,2,5,1,1,1,8,2,5,3,4,1,2,1,1,1,2,5,4,7
p,5,2,5,2,7,1,1,1,8,2,5,1,1,1,1,1,1,1,2,5,4,4
p,5,1,1,2,7,1,1,1,8,2,5,1,4,1,1,1,1,1,2,5,4,5
p,5,1,5,2,8,1,1,1,8,2,5,1,4,1,1,1,1,1,2,5,4,5
e,4,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,2,1,1,9,6,7
p,4,1,1,2,8,1,1,1,8,2,5,1,1,1,1,1,1,1,2,5,4,5
p,5,1,1,2,8,1,1,1,8,2,5,3,4,3,1,1,1,1,2,5,4,7
e,1,1,4,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,2,2
e,1,3,3,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,2,2
p,5,2,1,2,8,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,5
e,1,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,9,6,7
p,5,2,1,2,8,1,1,1,8,2,5,3,4,1,2,1,1,1,2,5,4,7
p,5,2,1,2,8,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,7
p,5,2,1,2,8,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,4
p,5,2,5,2,8,1,1,1,8,2,5,3,1,3,1,1,1,1,2,5,4,7
p,5,1,1,2,5,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,7
e,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,8,6,7
e,4,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,3,1,1,2,6,7
e,2,1,3,2,4,1,2,2,3,1,5,3,4,1,1,1,1,2,1,5,1,2
p,5,1,1,2,7,1,1,1,8,2,5,3,4,3,1,1,1,1,2,5,4,7
e,1,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,2,6,7
p,5,2,1,2,8,1,1,1,8,2,5,3,1,3,1,1,1,1,2,5,4,5
e,2,3,4,2,4,1,2,2,3,1,5,3,4,1,1,1,1,2,1,5,1,2
e,2,1,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,2,2
p,1,1,1,2,8,1,1,1,8,2,5,3,4,1,2,1,1,1,2,5,4,5
e,1,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,8,6,7
e,1,1,3,2,4,1,2,2,4,1,5,1,4,1,1,1,1,2,1,5,2,2
e,1,1,1,2,4,1,1,2,5,1,3,4,3,4,4,1,1,2,1,5,5,4
e,5,1,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,1,2
e,1,1,3,2,4,1,2,2,3,1,5,3,4,1,1,1,1,2,1,5,2,2
p,4,2,9,2,9,1,1,2,12,1,2,3,3,8,9,1,1,3,5,5,6,5
e,1,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,7,6,7
p,5,1,5,2,7,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,7
p,5,2,5,2,8,1,1,1,8,2,5,1,4,3,1,1,1,1,2,5,4,7
e,1,1,3,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,2,2
e,5,3,3,2,4,1,2,2,3,1,5,3,4,1,1,1,1,2,1,5,1,2
e,2,3,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,1,2
e,5,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,8,4,7
p,5,2,1,2,5,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,4
p,4,2,5,2,8,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,4
p,5,1,5,2,8,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,7
e,5,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,2,4,7
e,4,1,8,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,4,4
p,5,2,1,2,5,1,1,1,8,2,5,3,4,1,1,1,1,1,2,5,4,4
e,2,1,3,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,1,2
p,5,1,5,2,7,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,4
e,5,1,3,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2
p,5,2,1,2,8,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,7
p,5,1,1,2,8,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,7
e,4,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,8,6,7
p,5,1,1,2,7,1,1,1,8,2,5,3,4,1,2,1,1,1,2,5,4,7
p,5,2,5,2,5,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,5
e,1,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,7,4,7
e,1,3,3,2,4,1,2,2,3,1,5,3,4,1,1,1,1,2,1,5,2,2
e,1,3,4,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,2,2
e,1,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,8,4,7
p,5,1,1,2,7,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,4
p,5,2,5,2,7,1,1,1,8,2,5,3,4,1,1,1,1,1,2,5,4,4
e,1,1,3,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2
p,5,2,5,2,7,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,5
e,1,3,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,1,2
p,5,1,1,2,8,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,7
p,4,2,1,2,5,1,1,1,8,2,5,1,4,1,1,1,1,1,2,5,4,5
p,5,1,5,2,8,1,1,1,8,2,5,3,1,1,1,1,1,1,2,5,4,5
e,5,1,1,2,4,1,1,2,5,1,3,4,3,4,4,1,1,2,1,5,5,4
p,5,1,5,2,7,1,1,1,8,2,5,3,1,1,1,1,1,1,2,5,4,7
p,5,1,1,2,7,1,1,1,8,2,5,3,1,1,1,1,1,1,2,5,4,4
e,2,1,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2
p,5,2,1,2,8,1,1,1,8,2,5,3,4,3,1,1,1,1,2,5,4,7
p,5,1,1,2,5,1,1,1,8,2,5,3,1,1,1,1,1,1,2,5,4,4
e,5,3,4,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,2,2
p,5,2,1,2,5,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,7
p,5,1,5,2,7,1,1,1,8,2,5,1,4,1,2,1,1,1,2,5,4,7
p,5,2,1,2,8,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,4
p,5,1,5,2,7,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,5
e,5,3,3,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2
p,5,2,5,2,7,1,1,1,8,2,5,3,1,3,1,1,1,1,2,5,4,5
p,5,2,5,2,8,1,1,1,8,2,5,3,4,3,1,1,1,1,2,5,4,5
e,2,3,3,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,1,2
e,1,1,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,2,2
e,2,1,4,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,1,2
p,5,2,5,2,8,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,4
p,5,1,1,2,7,1,1,1,8,2,5,1,4,1,1,1,1,1,2,5,4,4
p,5,2,5,2,7,1,1,1,8,2,5,3,4,1,1,1,1,1,2,5,4,5
e,2,1,3,2,4,1,2,2,5,1,5,1,4,1,1,1,1,2,1,5,1,2
p,4,1,5,2,5,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,5
p,5,1,1,2,8,1,1,1,8,2,5,3,4,1,2,1,1,1,2,5,4,5
e,5,1,3,2,4,1,2,2,4,1,5,1,4,1,1,1,1,2,1,5,1,2
p,5,2,5,2,7,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,5
p,5,1,5,2,5,1,1,1,8,2,5,3,1,1,1,1,1,1,2,5,4,7
p,5,1,1,2,8,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,5
e,1,1,1,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,4,4
p,5,1,1,2,5,1,1,1,8,2,5,3,4,1,2,1,1,1,2,5,4,4
p,5,2,5,2,5,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,4
p,2,2,2,2,4,1,2,1,5,1,2,4,3,9,7,1,4,1,2,5,6,7
p,5,2,5,2,5,1,1,1,8,2,5,3,4,1,2,1,1,1,2,5,4,7
e,1,1,1,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,4
p,5,1,5,2,5,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,4
e,5,3,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2
p,5,1,5,2,8,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,5
p,5,1,5,2,5,1,1,1,8,2,5,3,4,3,1,1,1,1,2,5,4,5
p,5,1,1,2,7,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,7
p,5,2,1,2,7,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,7
e,1,3,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,2,2
e,2,1,3,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,2,2
p,5,2,5,2,8,1,1,1,8,2,5,3,1,1,2,1,1,1,2,5,4,5
e,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,2,6,7
p,5,2,5,2,7,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,4
p,5,1,5,2,7,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,4
e,2,1,4,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,1,2
p,5,1,5,2,7,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,4
e,2,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,9,4,7
p,4,1,1,2,7,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,4
p,5,1,5,2,7,1,1,1,8,2,5,3,1,1,1,1,1,1,2,5,4,5
p,5,1,1,2,7,1,1,1,8,2,5,3,1,1,1,1,1,1,2,5,4,7
p,5,2,1,2,7,1,1,1,8,2,5,1,1,3,2,1,1,1,2,5,4,7
e,2,3,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,2,2
e,5,1,3,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2
p,5,1,1,2,7,1,1,1,8,2,5,1,4,3,1,1,1,1,2,5,4,7
p,4,2,1,2,5,1,1,1,8,2,5,3,4,3,2,1,1,1,2,5,4,5
e,1,1,3,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2
e,1,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,3,1,1,8,6,7
p,5,1,1,2,8,1,1,1,8,2,5,3,1,1,1,1,1,1,2,5,4,4
p,5,2,1,2,8,1,1,1,8,2,5,1,1,1,1,1,1,1,2,5,4,7
e,5,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,3,1,1,8,4,7
e,2,3,3,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,1,2
e,1,1,3,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,2,2
p,4,2,5,2,7,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,4
p,5,2,5,2,5,1,1,1,8,2,5,1,1,1,2,1,1,1,2,5,4,7
p,1,2,5,2,9,1,1,2,12,1,2,3,3,8,9,1,1,3,5,5,6,5
e,4,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,7,6,7
p,5,1,1,2,5,1,1,1,8,2,5,1,4,3,2,1,1,1,2,5,4,5
p,1,1,1,2,8,1,1,1,8,2,5,3,4,3,1,1,1,1,2,5,4,5
p,5,2,5,2,8,1,1,1,8,2,5,1,4,3,1,1,1,1,2,5,4,5
e,2,1,3,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2
e,2,1,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,1,2
e,5,3,4,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,2,2
e,5,3,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,2,2
e,1,3,3,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,2,2
p,5,2,5,2,8,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,4
p,4,2,5,2,8,1,1,1,8,2,5,3,1,3,2,1,1,1,2,5,4,7
p,5,2,5,2,8,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,7
p,4,1,1,2,5,1,1,1,8,2,5,3,4,3,1,1,1,1,2,5,4,7
e,2,1,3,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,1,2
e,5,1,3,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,1,2
e,2,3,3,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,2,2
e,4,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,8,6,7
p,5,2,5,2,8,1,1,1,8,2,5,1,1,3,1,1,1,1,2,5,4,5
p,5,1,1,2,5,1,1,1,8,2,5,1,1,1,1,1,1,1,2,5,4,4
p,5,1,1,2,7,1,1,1,8,2,5,1,4,1,2,1,1,1,2,5,4,4
p,4,2,1,2,7,1,1,1,8,2,5,1,4,1,2,1,1,1,2,5,4,5
p,1,1,5,2,5,1,1,1,8,2,5,3,4,3,1,1,1,1,2,5,4,7
e,4,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,9,4,7
e,5,3,3,2,4,1,2,2,5,1,5,1,4,1,1,1,1,2,1,5,1,2
p,5,1,1,2,7,1,1,1,8,2,5,3,1,1,2,1,1,1,2,5,4,5
p,1,1,1,2,7,1,1,1,8,2,5,3,1,1,1,1,1,1,2,5,4,5
e,2,3,4,2,4,1,2,2,5,1,5,1,4,1,1,1,1,2,1,5,1,2
